lote,id,gerador,tecnica,saida,inventa_sinal,perde_sinal,insere_diagnostico,insere_urgencia_juiz,insere_urgencia_regra,fala_conduta,especie_juiz,especie_regra,juiz
dev,p25,gemini-3.5-flash-lite,hyde_reescrita,"Paciente felino apresentando síndrome gastrointestinal aguda caracterizada por episódios recorrentes de emese, diarreia acompanhada de hematoquezia, letargia e hiporexia evoluindo para anorexia, com diferenciais clínicos incluindo gastroenterite hemorrágica, parasitoses severas, pancreatite, ingestão de corpo estranho linear ou doenças infecciosas sistêmicas, cuja conduta imediata requer estabilização hidroeletrolítica via fluidoterapia intravenosa, exames laboratoriais completos (hemograma e perfil bioquímico), exames de imagem (radiografia e ultrassonografia abdominal), além de suporte nutricional enteral precoce e terapia medicamentosa com antieméticos, protetores gástricos e antibioticoterapia empírica, se indicada.",hematoquezia;hiporexia;anorexia,,síndrome gastrointestinal aguda;gastroenterite hemorrágica;parasitoses severas;pancreatite;ingestão de corpo estranho linear;doenças infecciosas sistêmicas,1,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p26,gemini-3.5-flash-lite,reescrita,"cão da raça Bulldog com histórico de confinamento em veículo, apresentando ataxia, taquipneia intensa e hiperemia acentuada de mucosas",taquipneia intensa;hiperemia acentuada de mucosas,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p26,gemini-3.5-flash-lite,mq_reescrita,sinais clínicos de golpe de calor em cães braquicefálicos fisiopatologia da hipertermia por confinamento em veículos protocolo de resfriamento e fluidoterapia para insolação canina,,cambaleando;ofegando muito forte;lingua vermelha escura,golpe de calor;insolação canina,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p26,gemini-3.5-flash-lite,hyde_reescrita,"Paciente canino, bracéfalo, com histórico de hipertermia exógena aguda secundária a confinamento em ambiente não ventilado, apresentando-se com síndrome da angústia respiratória, taquipneia severa, hiperemia de mucosas e distúrbios neurojuncionais evidenciados por ataxia; a conduta imediata requer instituição rigorosa de protocolo de resfriamento ativo monitorado, oxigenoterapia de suporte, fluidoterapia intravenosa cristaloide fria, além de monitorização seriada da perfusão periférica e prevenção de complicações sistêmicas decorrentes de síndrome da resposta inflamatória sistêmica (SRIS) e coagulação intravascular disseminada (CID).",hipertermia exógena aguda;síndrome da angústia respiratória;taquipneia severa;distúrbios neurojuncionais,,hipertermia exógena aguda;síndrome da angústia respiratória;síndrome da resposta inflamatória sistêmica (SRIS);coagulação intravascular disseminada (CID),1,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p27,gemini-3.5-flash-lite,reescrita,"cão de porte grande apresentando apatia, distensão abdominal e tentativas infrutíferas de vômito",apatia,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p27,gemini-3.5-flash-lite,mq_reescrita,sinais clínicos de dilatação gástrica volvulo em cães diagnóstico diferencial para abdome agudo e distensão abdominal em cães grandes protocolo de descompressão gástrica e estabilização de torção gástrica canina,,quietinho;não latindo;tentou vomitar,dilatação gástrica volvulo;abdome agudo;torção gástrica,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p27,gemini-3.5-flash-lite,hyde_reescrita,"Síndrome de Dilatação Vástrica-Técnica (SDVT) caracterizada por timpanismo gástrico agudo e acentuado desconforto abdominal, associada a fatores predisponentes como anatomia de raças de grande porte e esvaziamento gástrico retardado, exigindo manejo emergencial imediato com descompressão gástrica (por sonda orogástrica ou trocaterização percutânea), fluidoterapia intravenosa agressiva para suporte hemodinâmico, correção de desequilíbrios eletrolíticos e ácido-base, além de intervenção cirúrgica de urgência para laparotomia exploratória, destorção gástrica e realização de gastropexia profilática definitiva.",timpanismo gástrico agudo;esvaziamento gástrico retardado,quietinho;não latindo;tentou vomitar,Síndrome de Dilatação Vástrica-Técnica (SDVT),1,1,1,mantida,omitida,gemini-3.1-flash-lite
dev,p28,gemini-3.5-flash-lite,reescrita,"neonato felino apresentando hipotermia, flacidez muscular e ausência de reflexo de sucção",ausência de reflexo de sucção,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p28,gemini-3.5-flash-lite,mq_reescrita,sinais clínicos de hipotermia e reflexo de sucção ausente em neonatos felinos fisiopatologia da hipotermia e flacidez muscular em filhotes de gato manejo de reaquecimento e suporte nutricional para neonato felino hipotérmico,reflexo de sucção ausente,não está tentando mamar,hipotermia,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p28,gemini-3.5-flash-lite,hyde_reescrita,"Neonatos felinos apresentando o tríade clínica de hipotermia severa (temperatura retal < 34°C), hipotonia muscular generalizada e arreflexia de sucção encontram-se em estado crítico de falência fisiológica secundária a causas primárias como sepse, hipoglicemia ou má gestão ambiental, exigindo conduta imediata baseada no reaquecimento gradual e controlado, estabilização glicêmica via fluidoterapia intravenosa ou intraóssea com solução isotônica suplementada com glicose, e suspensão rigorosa da alimentação enteral até a restauração da normotermia e retorno do peristaltismo e dos reflexos laríngeos.",arreflexia de sucção;falência fisiológica,,hipotermia severa;sepse;hipoglicemia,1,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p29,gemini-3.5-flash-lite,reescrita,"cão com paralisia súbita de membros posteriores e vocalização indicativa de algia intensa, incapacidade de bipedestação",incapacidade de bipedestação,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p29,gemini-3.5-flash-lite,mq_reescrita,paralisia súbita de membros posteriores em cães sinais clínicos de dor aguda e vocalização em cães suspeita de tromboembolismo aórtico ou doença do disco intervertebral em cães,,não consegue ficar em pé,tromboembolismo aórtico;doença do disco intervertebral,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p29,gemini-3.5-flash-lite,hyde_reescrita,"**Protocolo Clínico: Paralisia Súbita dos Membros Posteriores (Mielopatia Aguda)**  **Quadro Clínico:** Paciente canino apresentando paraplegia súbita de membros posteriores, associada a vocalização indicativa de algia intensa e incapacidade de bipedestação (ausência total de suporte de peso).   **Etiologia Possível:** Suspeita primária de extrusão discal aguda (Hansen Tipo I) com compressão medular grave, tromboembolismo fibrocartilaginoso (TEFC) ou traumatismo medular agudo.  **Conduta Terapêutica:** O manejo inicial requer repouso absoluto estricto (gaiola), analgesia multimodal rigorosa (opioides associados a anti-inflamatórios, conforme avaliação neurológica), exames de imagem avançados (ressonância magnética ou mielografia) para localização lesionais, e avaliação cirúrgica emergencial para descompressão medular, acompanhados de monitoramento intensivo da função vesical.",paraplegia;ausência total de suporte de peso,,Mielopatia Aguda;extrusão discal aguda (Hansen Tipo I);tromboembolismo fibrocartilaginoso (TEFC);traumatismo medular agudo,1,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p30,gemini-3.5-flash-lite,reescrita,"cão com histórico de acesso a rodenticida há aproximadamente quatro dias, atualmente apresentando epistaxe espontânea",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p30,gemini-3.5-flash-lite,mq_reescrita,sinais clínicos de intoxicação por rodenticida anticoagulante em cães manejo terapêutico da epistaxe por antagonista da vitamina k em cães tempo de aparecimento dos sintomas de cumarínicos em cães,,sangue saindo do nariz,intoxicação por rodenticida anticoagulante,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p30,gemini-3.5-flash-lite,hyde_reescrita,"Paciente canino com histórico de ingestão de rodenticida cumarínico há aproximadamente 96 horas, manifestando quadro de diátese hemorrágica caracterizada por epistaxe espontânea, decorrente da inibição dos fatores de coagulação vitamina K-dependentes (II, VII, IX e X); a conduta terapêutica imediata requer a confirmação laboratorial do tempo de coagulação ativado (TCA) ou tempo de protrombina (TP) prolongados, administração subcutânea ou oral de fitomenadiona (vitamina K1) por período prolongado, instituição de terapia de suporte com fluidoterapia e, nos casos de anemia grave ou hemorragias ativas severas, transfusão de plasma fresco congelado ou sangue total fresco para reposição de fatores de coagulação.",diátese hemorrágica;inibição dos fatores de coagulação vitamina K-dependentes,,rodenticida cumarínico;diátese hemorrágica,0,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p31,gemini-3.5-flash-lite,reescrita,"gato com histórico de administração de paracetamol, apresentando cianose em orelhas e gengivas, suspeita de toxicidade por acetaminofeno e metemoglobinemia",cianose,,toxicidade por acetaminofeno;metemoglobinemia,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p31,gemini-3.5-flash-lite,mq_reescrita,sinais clínicos de toxicidade por paracetamol em felinos metemoglobinemia induzida por acetaminofeno em gatos protocolo de tratamento para intoxicação por paracetamol em felinos,,gengiva e orelhas arroxeadas,toxicidade por paracetamol;metemoglobinemia,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p31,gemini-3.5-flash-lite,hyde_reescrita,"Paciente felino apresentando quadro de intoxicação exógena por acetaminofeno (paracetamol), caracterizado por cianose em mucosas e pavilhões auriculares decorrente de metemoglobinemia secundária à deficiência relativa de glicose-6-fosfato desidrogenase e menor capacidade glucuronidadora nesta espécie; a conduta imediata requer internação em unidade de terapia intensiva, oxigenoterapia suplementar, fluidoterapia intravenosa e administração célere de antídotos específicos, como a N-acetilcisteína para repleção de glutationa hepática e o azul de metileno (utilizado com cautela devido ao risco de indução de corpos de Heinz), associados a monitoramento hematológico rigoroso e suporte sintomatológico.",cianose;deficiência relativa de glicose-6-fosfato desidrogenase;menor capacidade glucuronidadora,,intoxicação exógena por acetaminofeno;metemoglobinemia,1,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p32,gemini-3.5-flash-lite,reescrita,"cão com histórico de picada de inseto (himenóptero) há 20 minutos, apresentando angioedema progressivo em região facial (focinho e olhos) e estridor respiratório",angioedema;estridor respiratório,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p32,gemini-3.5-flash-lite,mq_reescrita,sinais clínicos de reação anafilática por picada de inseto em cães maneira de tratar edema facial e angioedema agudo canino protocolo de emergência para estridor respiratório e anafilaxia em cães,,,reação anafilática;edema facial;angioedema agudo;estridor respiratório;anafilaxia,1,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p32,gemini-3.5-flash-lite,hyde_reescrita,"Paciente canino apresentando quadro agudo de hipersensibilidade do tipo I (reação anafilactoide) secundário a envenenamento por himenóptero, caracterizado por angioedema facial progressivo e edema de vias aéreas superiores com estridor respiratório iminente; a conduta de emergência requer administração imediata de epinefrina intramuscular, corticoterapia sistêmica (dexametasona ou succinato sódico de hidrocortisona), terapia anti-histamínica (maleato de dexclorfeniramina) e suporte oxigenoterápico, mantendo o paciente em monitoração rigorosa para risco de obstrução laringotraqueal e colapso cardiovascular.",edema de vias aéreas superiores;estridor respiratório iminente,,hipersensibilidade do tipo I;reação anafilactoide;envenenamento por himenóptero;angioedema facial;obstrução laringotraqueal;colapso cardiovascular,1,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p33,gemini-3.5-flash-lite,reescrita,"cão geriatra com histórico de cardiopatia e murmúrio cardíaco, apresentando tosse paroxística noturna e intolerância ao exercício manifestada por fadiga após deambulação curta",,,cardiopatia,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p33,gemini-3.5-flash-lite,mq_reescrita,sinais clínicos de insuficiência cardíaca congestiva em cães geriatras tosse noturna e intolerância ao exercício em cães cardiopatas manejo terapêutico de tosse paroxística por cardiomiopatia canina,,,insuficiência cardíaca congestiva;cardiomiopatia,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p33,gemini-3.5-flash-lite,hyde_reescrita,"Paciente canino geriátrico com histórico de valvulopatia crônica manifesta-se com tosse paroxística de predomínio noturno e intolerância ao exercício, caracterizada por fadiga precoce pós-deambulação, quadro compatível com insuficiência cardíaca congestiva esquerda descompensada secundária a remodelamento cardíaco e hipertensão venosa pulmonar; as etiologias diferenciais incluem edema pulmonar cardiogênico e traqueobroncomalácia associada à compressão brônquica por cardiomegalia, sendo a conduta clínica indicada a realização de ecocardiograma e radiografia torácica para estadiamento, associada à instituição imediata de terapia medicamentosa com inibidores da enzima conversora de angiotensina, diuréticos de alça e pimobendan, além de restrição rigorosa de atividade física.",fadiga precoce pós-deambulação;hipertensão venosa pulmonar,,valvulopatia crônica;insuficiência cardíaca congestiva esquerda descompensada;remodelamento cardíaco;edema pulmonar cardiogênico;traqueobroncomalácia;compressão brônquica;cardiomegalia,1,1,1,mantida,ok,gemini-3.1-flash-lite
