condicao,lote,atendente,id,esperado,previsto,justificativa
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i46,NAO_EMERGENCIA,NAO_EMERGENCIA,Tremores leves sem sinais de alerta ou desconforto.
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i47,NAO_EMERGENCIA,EMERGENCIA,Sinais de dor e incapacidade de movimento indicam emergência.
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i48,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam aumento de ingestão de água e urina, mas sem sinais de gravidade."
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i49,NAO_EMERGENCIA,NAO_EMERGENCIA,"A coceira intensa pode ser alérgica, mas não há sinais de risco à vida."
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i50,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i51,NAO_EMERGENCIA,NAO_EMERGENCIA,A manca é leve e não há sinais de dor intensa ou incapacidade de apoiar a pata.
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i52,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato descreve ofegação após exercício, que é normal e não apresenta sinais de alerta."
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i53,NAO_EMERGENCIA,NAO_EMERGENCIA,O caroço cresce devagar e não há sinais de alerta.
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i54,NAO_EMERGENCIA,NAO_EMERGENCIA,"Não há sinais de alerta, o animal está normal."
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i55,NAO_EMERGENCIA,INCERTO,Relato não fornece sinais específicos de emergência ou urgência.
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i56,NAO_EMERGENCIA,NAO_EMERGENCIA,O relato não menciona sinais de dor ou dificuldade para urinar.
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i57,NAO_EMERGENCIA,NAO_EMERGENCIA,"Há sangramento leve e risco de infecção, mas não há sinais de emergência."
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i58,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cachorro está normal e brincando, sem sinais de intoxicação."
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i59,NAO_EMERGENCIA,EMERGENCIA,Sangramento intenso pode levar à parada cardíaca.
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i60,NAO_EMERGENCIA,NAO_EMERGENCIA,A tosse é leve e o animal mantém apetite e hidratação.
ctxarq_bge_fichascl_top3,indep,qwen3-8b,i61,NAO_EMERGENCIA,EMERGENCIA,Caroço vermelho e lamber intenso podem indicar reação alérgica grave.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j01,EMERGENCIA,EMERGENCIA,Sinais de sede e urinação excessiva podem indicar doença renal ou diabete.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j02,EMERGENCIA,EMERGENCIA,Sinais de alerta indicam risco à vida e necessidade de atendimento imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j03,EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j04,EMERGENCIA,EMERGENCIA,Sinais de convulsão e tremores indicam risco imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j05,EMERGENCIA,EMERGENCIA,"O gato engoliu fio e parou de comer, sinais de corpo estranho no intestino."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j06,EMERGENCIA,EMERGENCIA,Sinais de alerta indicam emergência imediata.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j07,EMERGENCIA,NAO_EMERGENCIA,"O inchaço é leve e o animal está ativo, sem sinais de alerta."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j08,EMERGENCIA,EMERGENCIA,O olho saltado e a dor indicam risco imediato ao olho.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j09,EMERGENCIA,EMERGENCIA,"Filhote parou de se mexer e está molinho, sinais de desidratação e fraqueza."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j10,EMERGENCIA,EMERGENCIA,Sinais de dor e dificuldade para urinar indicam risco imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j11,EMERGENCIA,EMERGENCIA,Vomito e contato com lírio indicam risco de insuficiência renal.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j12,EMERGENCIA,EMERGENCIA,Sinais de icterícia e prostração indicam possível problema grave.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j13,EMERGENCIA,NAO_EMERGENCIA,Sinais leves e não indicam risco imediato à vida.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j14,EMERGENCIA,EMERGENCIA,Sangramento intenso e sinais de sofrimento exigem atendimento imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j15,EMERGENCIA,EMERGENCIA,Choque elétrico pode causar complicações respiratórias graves.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j16,EMERGENCIA,EMERGENCIA,Sinais de prostração e desidratação indicam risco imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j17,EMERGENCIA,EMERGENCIA,A crise durou mais de 2 minutos e apresentou sinais de convulsão.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j18,EMERGENCIA,EMERGENCIA,"Sinais indicam convulsão e sofrimento intenso, exigindo atendimento imediato."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j19,EMERGENCIA,EMERGENCIA,Inchaço facial e respiração barulhenta indicam reação alérgica grave.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j20,EMERGENCIA,EMERGENCIA,Sinais de força sem saída e cansaço indicam risco imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j21,EMERGENCIA,EMERGENCIA,"Baba espumante pode indicar envenenamento por sapo, que é uma emergência."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j22,EMERGENCIA,EMERGENCIA,Convulsões e tremores fortes indicam risco imediato à vida do animal.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j23,EMERGENCIA,NAO_EMERGENCIA,Sinais descritos são leves e podem aguardar avaliação clínica.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j24,EMERGENCIA,EMERGENCIA,Paralisia súbita das patas traseiras com dor e incapacidade de movimento.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j25,EMERGENCIA,EMERGENCIA,Gengiva branca e fraqueza súbita indicam possível choque ou anemia grave.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j26,EMERGENCIA,EMERGENCIA,Sinais de fraqueza e geladeira indicam risco imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j27,EMERGENCIA,EMERGENCIA,Intoxicação por chocolate pode causar arritmia ou falha respiratória.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j28,EMERGENCIA,EMERGENCIA,"Intoxicação por uva pode causar vômito e falta de micção, sinais de alerta."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j29,EMERGENCIA,NAO_EMERGENCIA,O relato não indica sinais de emergência ou sofrimento intenso.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j30,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória e língua roxa indicam risco imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j31,EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e podem aguardar avaliação veterinária.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j32,EMERGENCIA,EMERGENCIA,Sinais de desequilíbrio e tremores nos olhos indicam possível síndrome vestibular.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j33,EMERGENCIA,NAO_EMERGENCIA,A secreção branca e o comportamento quieto não indicam urgência.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j34,EMERGENCIA,EMERGENCIA,Sinais de crise respiratória e possível convulsão exigem atendimento imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j35,EMERGENCIA,NAO_EMERGENCIA,"O relato descreve cansaço após exercício, sem sinais de alerta graves."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j36,EMERGENCIA,EMERGENCIA,A queda de altura com paralisia das patas traseiras e dor indica risco imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j37,EMERGENCIA,EMERGENCIA,Sinais de estômago virado exigem atendimento imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j38,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória e oxigenação comprometida exigem atendimento imediato.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j39,NAO_EMERGENCIA,NAO_EMERGENCIA,"Não há sinais de emergência relatados, apenas consumo de chocolate."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j40,NAO_EMERGENCIA,NAO_EMERGENCIA,A gata está tendo parto normal e cuidando dos filhotes.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j41,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato não apresenta sinais de emergência, apenas tremores leves."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j42,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal continua ativo e comendo, sem sinais de alerta graves."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j43,NAO_EMERGENCIA,NAO_EMERGENCIA,A ferida é superficial e não apresenta sinais de infecção ou sangramento intenso.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j44,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam doença periodontal leve, que pode aguardar consulta."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j45,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato está ativo, bebendo água e brincando, sem sinais de gravidade."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j46,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j47,NAO_EMERGENCIA,EMERGENCIA,Inchaço na cara pode indicar reação alérgica grave ou picada de inseto venenoso.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j48,NAO_EMERGENCIA,EMERGENCIA,Sangramento e inchaço podem indicar ferida grave ou reação alérgica.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j49,NAO_EMERGENCIA,EMERGENCIA,A briga recente e o furinho no pescoço podem indicar abscesso grave.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j50,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j51,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato não menciona sinais de alerta graves, apenas preocupação do tutor."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j52,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais descritos são leves e não indicam risco imediato à vida.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j53,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam dor e dificuldade de movimento, mas não indicam risco imediato à vida."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j54,NAO_EMERGENCIA,NAO_EMERGENCIA,"O caroço cresce devagar e o animal está ativo, sem sinais de alerta."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j55,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam xixi fora do lugar, não obstrução uretral."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j56,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cachorro está ofegante após exercício, mas acalma-se na sombra."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j57,NAO_EMERGENCIA,NAO_EMERGENCIA,"Mancar leve pode ser sinal de lesão, mas não indica risco imediato à vida."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j58,NAO_EMERGENCIA,NAO_EMERGENCIA,A tosse é leve e o animal mantém atividade normal.
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j59,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato descreve sintomas leves de conjuntivite, sem sinais de emergência."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j60,NAO_EMERGENCIA,NAO_EMERGENCIA,"Não há sinais de alerta, o animal está normal."
ctxarq_bge_fichascl_top3,indep2,qwen3-8b,j61,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam resfriado, não há dificuldade respiratória ou sinais de gravidade."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i01,EMERGENCIA,EMERGENCIA,Sinais de envenenamento por sapo indicam risco à vida.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i02,EMERGENCIA,EMERGENCIA,Sinais de piometra exigem atendimento imediato para evitar complicações graves.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i03,EMERGENCIA,EMERGENCIA,"O olho saltou pra fora e está inchado, indicando emergência ocular."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i04,EMERGENCIA,EMERGENCIA,A ingestão de uva-passa pode causar intoxicação grave e necessita de atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i05,EMERGENCIA,EMERGENCIA,"A amarelamento da pele pode indicar danos hepáticos, que requerem atendimento imediato."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i06,EMERGENCIA,EMERGENCIA,"A cadela está em trabalho de parto há mais de 6 horas sem sair filhote, indicando distocia."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i07,EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e podem aguardar avaliação veterinária.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i08,EMERGENCIA,EMERGENCIA,Choque elétrico e dificuldade respiratória indicam risco à vida.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i09,EMERGENCIA,EMERGENCIA,Sangramento intenso e sinais de choque podem indicar emergência.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i10,EMERGENCIA,EMERGENCIA,Sinais de alerta indicam risco à vida e necessidade de atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i11,EMERGENCIA,EMERGENCIA,A gatinha pode ter ingerido medicamento tóxico e apresenta sinais de alerta.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i12,EMERGENCIA,EMERGENCIA,Sinais de engasgo com risco à vida exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i13,EMERGENCIA,EMERGENCIA,Sangramento nasal pode indicar intoxicação por veneno de rato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i14,EMERGENCIA,EMERGENCIA,Sinais de dor e incapacidade de urinar indicam risco à vida.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i15,EMERGENCIA,EMERGENCIA,A gata apresenta sinais de intoxicação por lírio que exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i16,EMERGENCIA,EMERGENCIA,A gata apresenta sinais de dificuldade respiratória que exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i17,EMERGENCIA,NAO_EMERGENCIA,Sinais leves que podem aguardar avaliação veterinária.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i18,EMERGENCIA,EMERGENCIA,Convulsão e tremores fortes indicam risco à vida.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i19,EMERGENCIA,EMERGENCIA,Sinais de prostração e sangue no cocô indicam risco imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i20,EMERGENCIA,EMERGENCIA,Sinais de torção gástrica exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i21,EMERGENCIA,EMERGENCIA,A gengiva pálida indica possível dano ao sangue causado por cebola ou alho.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i22,EMERGENCIA,EMERGENCIA,Sinais de intermação exigem atendimento imediato para evitar morte.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i23,EMERGENCIA,EMERGENCIA,Sinais de anemia e desidratação exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i24,EMERGENCIA,EMERGENCIA,Sinais de hipoglicemia grave exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i25,EMERGENCIA,EMERGENCIA,Sinais de intoxicação por chumbinho exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i26,EMERGENCIA,EMERGENCIA,Paralisia aguda das patas traseiras e patas geladas indicam emergência.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i27,EMERGENCIA,EMERGENCIA,A respiração com boca aberta e ofegante indica possível lesão interna.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i28,EMERGENCIA,EMERGENCIA,Sinais de tromboembolismo aórtico exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i29,EMERGENCIA,EMERGENCIA,Inchaço facial e dificuldade respiratória indicam reação alérgica grave.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i30,EMERGENCIA,EMERGENCIA,"O gato engoliu linha e vomita constantemente, sinal de emergência."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i31,EMERGENCIA,EMERGENCIA,Sinais de tremor e possível cinomose exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i32,EMERGENCIA,EMERGENCIA,Inchaço intenso e dificuldade de movimento indicam emergência.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i33,EMERGENCIA,EMERGENCIA,"Sinais de parvo incluem vômito, diarreia com sangue e prostração."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i34,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória e oxigenação insuficiente indicam risco à vida.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i35,EMERGENCIA,EMERGENCIA,A crise durou mais de 2 minutos e pode ter causado danos cerebrais.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i36,EMERGENCIA,EMERGENCIA,"O filhote não mama, está gelado e com baixa atividade, sinais de emergência."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i37,EMERGENCIA,EMERGENCIA,Sinais de tremores e rigidez indicam possível eclâmpsia puerperal.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i38,EMERGENCIA,EMERGENCIA,O animal apresenta sinais de intoxicação por chocolate com risco à vida.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i39,NAO_EMERGENCIA,NAO_EMERGENCIA,A briga ocorreu há poucas horas e não há sinais de sofrimento intenso ou risco à vida.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i40,NAO_EMERGENCIA,NAO_EMERGENCIA,Não há sinais de sofrimento ou risco imediato à vida.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i41,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam otite externa leve, que não é urgente."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i42,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal está comendo menos, mas ainda é ativo e não apresenta sinais graves."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i43,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam doença periodontal leve, mas não há sinais de emergência."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i44,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal está ativo, comendo e brincando, sem sinais de alerta."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i45,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato descreve conjuntivite leve, sem sinais de emergência."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i46,NAO_EMERGENCIA,NAO_EMERGENCIA,Tremores leves sem sinais de alerta ou sofrimento intenso.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i47,NAO_EMERGENCIA,EMERGENCIA,"O animal apresenta dificuldade para levantar e sofre, indicando possível sofrimento intenso."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i48,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam aumento de ingestão e micção, mas sem sinais de alerta graves."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i49,NAO_EMERGENCIA,NAO_EMERGENCIA,"A coceira intensa e a vermelhidão indicam dermatite, mas não há sinais de risco à vida."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i50,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i51,NAO_EMERGENCIA,NAO_EMERGENCIA,A manca é leve e não há sinais de sofrimento intenso ou risco à vida.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i52,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cão está ofegante após exercício, mas volta ao normal ao descansar."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i53,NAO_EMERGENCIA,NAO_EMERGENCIA,O relato descreve um caroço que cresce devagar e não apresenta sinais de alerta.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i54,NAO_EMERGENCIA,NAO_EMERGENCIA,"Não há sinais de alerta, apenas presença de carrapatos e comportamento normal."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i55,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato descreve comportamento estranho, mas não sinais de risco à vida imediato."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i56,NAO_EMERGENCIA,NAO_EMERGENCIA,O relato descreve sintomas leves que podem aguardar avaliação veterinária.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i57,NAO_EMERGENCIA,EMERGENCIA,A ferida está sangrando e há risco de infecção.
ctxarq_oraculo_fichascl,indep,qwen3-8b,i58,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal está comendo e brincando, sem sinais de alerta."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i59,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato descreve sangramento durante cio, que é normal e não indica emergência."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i60,NAO_EMERGENCIA,NAO_EMERGENCIA,"A tosse é leve e o animal mantém apetite, indicando não emergência."
ctxarq_oraculo_fichascl,indep,qwen3-8b,i61,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato descreve uma reação local com caroço e lambida, sem sinais de emergência."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j01,EMERGENCIA,EMERGENCIA,Sinais de desidratação e respiração rápida indicam emergência.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j02,EMERGENCIA,EMERGENCIA,Sinais de alerta indicam risco à vida e necessidade de atendimento imediato.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j03,EMERGENCIA,EMERGENCIA,Babando e tremendo são sinais de alerta que indicam intoxicação grave.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j04,EMERGENCIA,EMERGENCIA,O tremor intenso e a incapacidade de ficar de pé indicam uma condição grave.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j05,EMERGENCIA,EMERGENCIA,"O gato engoliu fio e apresenta sinais de dor abdominal e anorexia, indicando risco imediato."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j06,EMERGENCIA,EMERGENCIA,Sinais de alerta indicam risco à vida e necessidade de atendimento imediato.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j07,EMERGENCIA,NAO_EMERGENCIA,"O relato descreve inchaço leve e comportamento normal, sem sinais de gravidade."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j08,EMERGENCIA,EMERGENCIA,O olho saltado e a dor indicam risco imediato ao olho.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j09,EMERGENCIA,NAO_EMERGENCIA,O relato descreve comportamento leve e pode ser atribuído a fadiga.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j10,EMERGENCIA,EMERGENCIA,Sinais de dor e dificuldade para urinar indicam risco imediato.
